T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,L,V,D,B,F,Ethanol concentration,TempDiff,mean_Temp
351.03,351.18,351.4,351.74,352.34,353.68,357.38,363.05,365.26,365.66,365.72,365.73,371.92,372.94,450,600,150,200,350,0.7773,21.910000000000025,359.93071428571426
351.0,351.13,351.31,351.57,352.01,352.87,355.09,360.47,364.57,365.55,365.7,365.73,371.92,372.94,450,600,150,200,350,0.7862,21.939999999999998,359.4185714285714
350.96,351.1,351.29,351.61,352.23,353.82,358.99,365.46,367.16,367.39,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79686,22.04000000000002,360.7278571428571
350.98,351.13,351.37,351.8,352.7,355.39,362.41,366.58,367.32,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79278,22.019999999999982,361.2335714285714
351.0,351.18,351.47,352.01,353.28,357.4,364.55,367.01,367.37,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78561,22.0,361.6335714285715
351.02,351.23,351.57,352.24,353.99,359.5,365.69,367.19,367.39,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77828,21.980000000000018,361.9585714285714
351.05,351.28,351.67,352.48,354.76,361.31,366.3,367.28,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.7717,21.94999999999999,362.2242857142857
351.07,351.32,351.76,352.71,355.56,362.67,366.65,367.33,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.766,21.930000000000007,362.4342857142857
351.09,351.36,351.85,352.93,356.33,363.62,366.84,367.35,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76112,21.910000000000025,362.59857142857146
351.1,351.39,351.92,353.14,357.01,364.26,366.96,367.37,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75704,21.899999999999977,362.7264285714286
351.12,351.42,351.98,353.31,357.59,364.69,367.04,367.38,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75374,21.879999999999995,362.825
351.13,351.39,351.83,352.66,354.72,359.86,364.36,365.51,365.7,365.73,365.73,365.73,371.92,372.94,450,600,150,200,350,0.75049,21.810000000000002,361.3721428571429
351.09,351.29,351.6,352.12,353.21,356.14,361.95,365.0,365.62,365.71,365.73,365.73,371.92,372.94,450,600,150,200,350,0.76093,21.850000000000023,360.7178571428571
351.05,351.21,351.45,351.83,352.53,354.17,358.62,363.81,365.41,365.68,365.72,365.73,371.92,372.94,450,600,150,200,350,0.77208,21.889999999999986,360.14785714285705
351.01,351.15,351.34,351.63,352.13,353.15,355.87,361.61,364.91,365.6,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78204,21.930000000000007,359.62142857142857
350.97,351.11,351.33,351.68,352.39,354.34,360.35,366.0,367.24,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79359,22.029999999999973,360.92785714285714
350.99,351.15,351.41,351.88,352.91,356.15,363.42,366.8,367.34,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.7896,22.00999999999999,361.40285714285716
351.01,351.2,351.51,352.1,353.56,358.28,365.11,367.1,367.38,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.7825,21.99000000000001,361.77500000000003
351.03,351.25,351.61,352.34,354.29,360.29,365.99,367.23,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77547,21.970000000000027,362.0735714285715
351.04,351.23,351.52,352.03,353.05,355.73,361.47,364.88,365.6,365.71,365.73,365.73,371.92,372.94,450,600,150,200,350,0.77464,21.899999999999977,360.6128571428571
351.02,351.17,351.4,351.75,352.4,353.85,357.85,363.37,365.32,365.67,365.72,365.73,371.92,372.94,450,600,150,200,350,0.77997,21.920000000000016,360.0078571428571
350.99,351.13,351.31,351.58,352.04,352.95,355.31,360.83,364.68,365.56,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78712,21.94999999999999,359.47714285714284
350.97,351.09,351.24,351.46,351.81,352.44,353.9,357.91,363.4,365.33,365.67,365.72,371.92,372.94,450,600,150,200,350,0.79419,21.96999999999997,358.9857142857142
350.94,351.06,351.23,351.49,351.96,353.02,356.43,363.69,366.85,367.35,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.80317,22.060000000000002,360.2992857142857
350.96,351.09,351.3,351.65,352.33,354.17,359.95,365.86,367.22,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79913,22.04000000000002,360.86499999999995
350.98,351.14,351.39,351.84,352.81,355.79,362.97,366.71,367.33,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79183,22.019999999999982,361.325
351.0,351.19,351.49,352.06,353.42,357.84,364.85,367.06,367.38,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78416,22.0,361.7064285714286
351.03,351.24,351.59,352.29,354.14,359.9,365.85,367.21,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77689,21.970000000000027,362.01785714285717
351.05,351.29,351.69,352.52,354.92,361.62,366.39,367.29,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77048,21.94999999999999,362.27
351.07,351.33,351.78,352.76,355.72,362.9,366.7,367.33,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76495,21.930000000000007,362.47142857142853
351.09,351.37,351.86,352.98,356.47,363.78,366.87,367.35,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76023,21.910000000000025,362.6271428571428
351.11,351.4,351.93,353.18,357.14,364.36,366.98,367.37,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75631,21.889999999999986,362.74928571428575
351.12,351.42,351.99,353.35,357.69,364.76,367.05,367.38,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75316,21.879999999999995,362.8414285714286
351.14,351.41,351.86,352.74,354.92,360.25,364.5,365.54,365.7,365.73,365.73,365.73,371.92,372.94,450,600,150,200,350,0.74807,21.80000000000001,361.43642857142856
351.09,351.3,351.62,352.16,353.31,356.42,362.24,365.07,365.63,365.72,365.73,365.73,371.92,372.94,450,600,150,200,350,0.75909,21.850000000000023,360.77714285714285
351.05,351.22,351.46,351.85,352.58,354.32,358.96,363.97,365.44,365.69,365.72,365.73,371.92,372.94,450,600,150,200,350,0.77067,21.889999999999986,360.20357142857137
351.01,351.16,351.35,351.65,352.16,353.23,356.11,361.89,364.98,365.61,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78092,21.930000000000007,359.675
350.98,351.12,351.34,351.7,352.44,354.49,360.7,366.12,367.25,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79271,22.019999999999982,360.98
350.99,351.16,351.42,351.9,352.98,356.37,363.65,366.85,367.35,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78875,22.00999999999999,361.44714285714286
351.01,351.21,351.52,352.13,353.64,358.51,365.23,367.12,367.39,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78168,21.99000000000001,361.81142857142856
351.04,351.26,351.63,352.36,354.38,360.49,366.05,367.24,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77473,21.95999999999998,362.1035714285714
351.06,351.3,351.72,352.6,355.17,362.08,366.51,367.31,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76863,21.939999999999998,362.34
351.08,351.34,351.81,352.83,355.96,363.22,366.76,367.34,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76336,21.920000000000016,362.52500000000003
351.1,351.38,351.89,353.04,356.7,363.99,366.91,367.36,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.7589,21.899999999999977,362.6707142857143
351.11,351.41,351.95,353.23,357.33,364.51,367.01,367.37,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75523,21.889999999999986,362.7814285714286
351.1,351.35,351.74,352.48,354.21,358.78,363.9,365.43,365.69,365.72,365.73,365.73,371.92,372.94,450,600,150,200,350,0.75693,21.839999999999975,361.1942857142857
351.07,351.26,351.54,352.02,352.97,355.45,361.06,364.76,365.58,365.71,365.73,365.73,371.92,372.94,450,600,150,200,350,0.76586,21.870000000000005,360.55285714285714
351.03,351.19,351.41,351.76,352.39,353.81,357.71,363.28,365.3,365.67,365.72,365.73,371.92,372.94,450,600,150,200,350,0.77591,21.910000000000025,359.98999999999995
351.0,351.13,351.32,351.59,352.04,352.94,355.29,360.8,364.67,365.56,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78509,21.939999999999998,359.4742857142857
350.97,351.09,351.24,351.47,351.81,352.45,353.9,357.92,363.41,365.33,365.67,365.72,371.92,372.94,450,600,150,200,350,0.79309,21.96999999999997,358.9885714285714
350.95,351.05,351.19,351.37,351.65,352.13,353.09,355.68,361.34,364.83,365.59,365.71,371.91,372.94,450,600,150,200,350,0.79997,21.99000000000001,358.5307142857142
350.93,351.03,351.14,351.3,351.53,351.9,352.6,354.27,358.8,363.89,365.42,365.68,371.91,372.94,450,600,150,200,350,0.80591,22.00999999999999,358.0957142857142
350.92,351.0,351.11,351.25,351.44,351.74,352.27,353.4,356.52,362.32,365.09,365.63,371.9,372.94,450,600,150,200,350,0.81106,22.019999999999982,357.68071428571426
350.9,350.98,351.09,351.25,351.49,351.91,352.84,355.74,362.87,366.68,367.33,367.41,372.34,373.0,1050,1400,350,300,650,0.81806,22.100000000000023,358.98785714285714
350.91,351.01,351.14,351.34,351.68,352.36,354.19,359.95,365.86,367.22,367.4,367.42,372.34,373.0,1050,1400,350,300,650,0.81509,22.089999999999975,359.70142857142855
350.93,351.04,351.21,351.48,351.95,353.04,356.54,363.81,366.88,367.35,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.80831,22.069999999999993,360.3142857142857
350.95,351.09,351.3,351.64,352.32,354.13,359.84,365.82,367.21,367.4,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.8004,22.05000000000001,360.84857142857146
350.96,351.09,351.28,351.57,352.07,353.09,355.78,361.52,364.89,365.6,365.71,365.73,371.92,372.94,450,600,150,200,350,0.79784,21.980000000000018,359.58214285714286
350.95,351.07,351.23,351.46,351.82,352.49,354.04,358.3,363.63,365.37,365.68,365.72,371.92,372.94,450,600,150,200,350,0.79947,21.99000000000001,359.0442857142857
350.94,351.04,351.18,351.37,351.65,352.14,353.14,355.82,361.54,364.89,365.6,365.71,371.91,372.94,450,600,150,200,350,0.80327,22.0,358.56214285714276
350.93,351.02,351.14,351.3,351.53,351.91,352.61,354.32,358.92,363.95,365.43,365.69,371.91,372.94,450,600,150,200,350,0.80768,22.00999999999999,358.1142857142857
350.91,351.0,351.13,351.31,351.6,352.15,353.53,358.07,364.97,367.08,367.38,367.42,372.34,373.0,1050,1400,350,300,650,0.8141,22.089999999999975,359.4207142857143
350.92,351.03,351.18,351.42,351.84,352.74,355.48,362.51,366.6,367.32,367.41,367.42,372.34,373.0,1050,1400,350,300,650,0.81045,22.079999999999984,360.0864285714286
350.94,351.07,351.26,351.57,352.17,353.67,358.55,365.25,367.12,367.39,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.80333,22.060000000000002,360.65500000000003
350.97,351.12,351.35,351.75,352.59,355.04,361.83,366.44,367.3,367.41,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.79534,22.029999999999973,361.1414285714286
350.99,351.17,351.45,351.96,353.14,356.93,364.18,366.95,367.36,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.78747,22.00999999999999,361.5521428571428
351.02,351.22,351.55,352.19,353.82,359.05,365.49,367.16,367.39,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77991,21.980000000000018,361.89214285714286
351.04,351.27,351.65,352.42,354.58,360.94,366.19,367.26,367.4,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.77311,21.95999999999998,362.16785714285714
351.06,351.31,351.74,352.66,355.37,362.4,366.58,367.32,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76722,21.939999999999998,362.3892857142858
351.08,351.35,351.83,352.88,356.16,363.44,366.81,367.35,367.41,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.76215,21.920000000000016,362.565
351.1,351.38,351.9,353.09,356.87,364.14,366.94,367.36,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75789,21.899999999999977,362.7
351.11,351.41,351.97,353.28,357.47,364.61,367.02,367.37,367.42,367.42,367.42,367.42,372.34,373.0,1050,1400,350,300,650,0.75442,21.889999999999986,362.80428571428575
351.11,351.37,351.78,352.56,354.44,359.29,364.14,365.47,365.69,365.73,365.73,365.73,371.92,372.94,450,600,150,200,350,0.75393,21.829999999999984,361.2785714285714
351.08,351.27,351.57,352.07,353.08,355.76,361.5,364.88,365.6,365.71,365.73,365.73,371.92,372.94,450,600,150,200,350,0.76355,21.860000000000014,360.6314285714285
351.04,351.2,351.43,351.79,352.45,353.97,358.13,363.54,365.36,365.67,365.72,365.73,371.92,372.94,450,600,150,200,350,0.77412,21.899999999999977,360.06357142857144
351.01,351.14,351.33,351.61,352.08,353.04,355.56,361.19,364.79,365.58,365.71,365.73,371.92,372.94,450,600,150,200,350,0.78366,21.930000000000007,359.545
350.98,351.09,351.25,351.48,351.84,352.51,354.06,358.31,363.64,365.37,365.68,365.72,371.92,372.94,450,600,150,200,350,0.79192,21.95999999999998,359.0564285714285
350.96,351.06,351.2,351.39,351.67,352.16,353.18,355.94,361.68,364.93,365.61,365.71,371.92,372.94,450,600,150,200,350,0.799,21.980000000000018,358.59642857142853
350.94,351.03,351.15,351.31,351.55,351.93,352.66,354.43,359.16,364.06,365.45,365.69,371.91,372.94,450,600,150,200,350,0.80509,22.0,358.15785714285704
350.92,351.01,351.11,351.25,351.45,351.76,352.31,353.5,356.81,362.58,365.15,365.64,371.9,372.94,450,600,150,200,350,0.81035,22.019999999999982,357.7378571428571
350.91,350.99,351.08,351.21,351.38,351.64,352.06,352.92,355.13,360.51,364.58,365.55,371.88,372.94,450,600,150,200,350,0.81495,22.029999999999973,357.34142857142854
350.9,350.97,351.06,351.17,351.32,351.54,351.88,352.53,354.05,358.24,363.6,365.37,371.84,372.93,450,600,150,200,350,0.81899,22.03000000000003,356.9571428571429
350.89,350.95,351.03,351.13,351.27,351.46,351.75,352.25,353.33,356.32,362.11,365.04,371.76,372.92,450,600,150,200,350,0.82258,22.03000000000003,356.58642857142866
350.88,350.94,351.01,351.11,351.23,351.39,351.64,352.05,352.86,354.96,360.21,364.48,371.62,372.91,450,600,150,200,350,0.82577,22.03000000000003,356.235
350.87,350.93,351.0,351.08,351.19,351.34,351.56,351.9,352.54,354.04,358.23,363.6,371.37,372.88,450,600,150,200,350,0.82864,22.00999999999999,355.895
350.87,350.92,350.98,351.06,351.16,351.3,351.49,351.78,352.29,353.41,356.54,362.35,370.96,372.83,450,600,150,200,350,0.83122,21.95999999999998,355.5671428571428
350.86,350.91,350.97,351.05,351.14,351.26,351.43,351.68,352.11,352.98,355.3,360.81,370.32,372.75,450,600,150,200,350,0.83355,21.889999999999986,355.255
350.86,350.9,350.96,351.03,351.12,351.23,351.38,351.6,351.97,352.68,354.43,359.17,369.38,372.62,450,600,150,200,350,0.83566,21.75999999999999,354.95214285714286
350.85,350.9,350.95,351.02,351.1,351.2,351.34,351.54,351.86,352.45,353.81,357.67,368.1,372.42,450,600,150,200,350,0.83758,21.569999999999993,354.65785714285715
350.85,350.89,350.94,351.01,351.08,351.18,351.31,351.49,351.77,352.27,353.37,356.45,366.52,372.13,450,600,150,200,350,0.83932,21.279999999999973,354.37571428571425
350.84,350.89,350.94,351.0,351.07,351.16,351.28,351.44,351.7,352.14,353.05,355.53,364.72,371.74,450,600,150,200,350,0.84089,20.900000000000034,354.10714285714283
350.84,350.88,350.93,350.99,351.05,351.14,351.25,351.41,351.64,352.03,352.81,354.86,362.88,371.22,450,600,150,200,350,0.84232,20.380000000000052,353.8521428571429
350.84,350.88,350.92,350.98,351.05,351.14,351.26,351.45,351.76,352.38,354.01,359.31,369.71,372.68,1050,1400,350,300,650,0.84482,21.840000000000032,354.8835714285715
350.84,350.88,350.93,351.0,351.08,351.19,351.36,351.63,352.13,353.34,357.36,364.47,371.73,372.93,1050,1400,350,300,650,0.84443,22.090000000000032,355.77642857142865
350.89,350.97,351.11,351.4,352.13,355.02,365.73,372.05,372.82,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.82056,22.180000000000007,363.3521428571429
350.88,350.94,351.06,351.29,351.83,353.64,361.74,371.15,372.74,372.88,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.82682,22.189999999999998,362.8614285714286
350.86,350.92,351.02,351.2,351.61,352.8,358.24,369.6,372.58,372.87,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.83255,22.20999999999998,362.4007142857143
350.85,350.9,350.98,351.14,351.45,352.29,355.8,367.15,372.27,372.84,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.8376,22.21999999999997,361.96999999999997
350.88,350.94,351.06,351.29,351.84,353.75,362.23,371.4,372.87,373.0,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.82712,22.189999999999998,362.9578571428571
350.91,350.99,351.16,351.5,352.47,356.72,368.43,372.55,372.97,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.81605,22.159999999999968,363.77571428571434
350.94,351.05,351.28,351.8,353.57,361.58,371.21,372.85,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80446,22.129999999999995,364.46000000000004
350.94,351.06,351.28,351.8,353.54,361.37,371.03,372.73,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80376,22.129999999999995,364.3885714285714
350.91,351.01,351.18,351.55,352.62,357.41,368.98,372.51,372.86,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81309,22.159999999999968,363.8457142857143
350.95,351.06,351.3,351.86,353.83,362.53,371.48,372.88,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80245,22.120000000000005,364.575
350.95,351.08,351.32,351.92,354.04,363.12,371.52,372.78,372.89,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80004,22.120000000000005,364.60214285714284
350.92,351.02,351.21,351.63,352.9,358.7,369.88,372.61,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.8098,22.149999999999977,364.0392857142857
350.9,350.98,351.13,351.45,352.27,355.71,367.01,372.25,372.84,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81813,22.170000000000016,363.525
350.93,351.04,351.25,351.72,353.25,360.3,370.75,372.81,372.99,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80723,22.139999999999986,364.30000000000007
350.96,351.1,351.37,352.07,354.76,365.24,372.07,372.93,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79658,22.110000000000014,364.9042857142858
350.95,351.06,351.3,351.85,353.74,362.13,371.26,372.75,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80215,22.120000000000005,364.48071428571427
350.92,351.01,351.19,351.59,352.74,357.95,369.4,372.56,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81168,22.149999999999977,363.93142857142857
350.9,350.98,351.12,351.42,352.18,355.28,366.25,372.14,372.83,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81962,22.170000000000016,363.42214285714283
350.93,351.03,351.23,351.68,353.09,359.62,370.46,372.78,372.99,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80875,22.139999999999986,364.21214285714285
350.96,351.09,351.35,352.02,354.53,364.64,371.96,372.92,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79792,22.110000000000014,364.83071428571435
350.94,351.06,351.29,351.83,353.65,361.8,371.17,372.74,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80284,22.129999999999995,364.4407142857143
350.92,351.01,351.19,351.57,352.69,357.71,369.23,372.54,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81229,22.149999999999977,363.8957142857143
350.9,350.97,351.12,351.41,352.16,355.14,365.99,372.09,372.83,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.8201,22.170000000000016,363.38714285714286
350.93,351.03,351.22,351.67,353.04,359.4,370.36,372.77,372.99,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80925,22.139999999999986,364.1835714285715
350.96,351.09,351.35,352.0,354.45,364.45,371.92,372.92,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79836,22.110000000000014,364.80714285714294
350.95,351.07,351.32,351.91,353.98,362.94,371.48,372.77,372.89,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80041,22.120000000000005,364.58
350.92,351.02,351.21,351.63,352.87,358.56,369.8,372.6,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81014,22.149999999999977,364.0207142857143
350.95,351.08,351.33,351.95,354.22,363.77,371.78,372.9,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79983,22.120000000000005,364.7242857142857
350.96,351.08,351.33,351.95,354.17,363.54,371.62,372.78,372.89,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79913,22.110000000000014,364.65214285714285
350.93,351.03,351.22,351.66,352.97,359.03,370.07,372.63,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80899,22.139999999999986,364.08714285714285
350.96,351.08,351.34,351.99,354.38,364.23,371.88,372.91,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79882,22.110000000000014,364.7807142857143
350.97,351.1,351.37,352.06,354.69,364.96,371.91,372.81,372.89,372.9,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79597,22.099999999999966,364.82714285714286
350.93,351.04,351.25,351.73,353.26,360.25,370.63,372.69,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80621,22.139999999999986,364.2478571428572
350.96,351.1,351.37,352.08,354.8,365.33,372.08,372.93,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.79636,22.110000000000014,364.915
350.96,351.09,351.35,352.01,354.43,364.3,371.78,372.8,372.89,372.9,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79748,22.110000000000014,364.745
350.93,351.04,351.24,351.69,353.12,359.66,370.38,372.66,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80753,22.139999999999986,364.17214285714283
350.91,350.99,351.15,351.48,352.39,356.29,367.83,372.37,372.85,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81629,22.159999999999968,363.6478571428571
350.94,351.05,351.27,351.77,353.46,361.13,371.06,372.84,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80542,22.129999999999995,364.4057142857143
350.97,351.1,351.38,352.09,354.83,365.3,371.98,372.82,372.89,372.9,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79517,22.099999999999966,364.87
350.94,351.05,351.26,351.75,353.33,360.56,370.75,372.7,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80552,22.129999999999995,364.28785714285715
350.96,351.08,351.34,351.97,354.25,363.78,371.68,372.79,372.89,372.9,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79862,22.110000000000014,364.68285714285713
350.93,351.03,351.23,351.67,353.02,359.23,370.17,372.64,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80854,22.139999999999986,364.1142857142857
350.9,350.99,351.14,351.47,352.34,356.02,367.48,372.32,372.85,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81711,22.170000000000016,363.5942857142857
350.89,350.96,351.08,351.34,351.96,354.21,363.66,371.65,372.79,372.89,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.82391,22.180000000000007,363.0957142857142
350.87,350.93,351.04,351.24,351.7,353.15,359.81,370.45,372.67,372.88,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.82986,22.19999999999999,362.61785714285713
350.86,350.91,351.0,351.17,351.52,352.5,356.83,368.45,372.44,372.86,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.83529,22.20999999999998,362.175
350.88,350.95,351.08,351.33,351.95,354.21,363.76,371.77,372.9,373.0,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.82482,22.189999999999998,363.1414285714286
350.91,351.01,351.18,351.56,352.66,357.64,369.27,372.65,372.98,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.81356,22.159999999999968,363.93
350.95,351.07,351.3,351.87,353.87,362.66,371.51,372.88,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80217,22.120000000000005,364.59071428571434
350.95,351.06,351.3,351.85,353.74,362.12,371.26,372.75,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80216,22.120000000000005,364.47999999999996
350.92,351.01,351.19,351.59,352.74,357.94,369.4,372.56,372.87,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81169,22.149999999999977,363.93071428571426
350.9,350.98,351.12,351.42,352.18,355.27,366.25,372.14,372.83,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81963,22.170000000000016,363.4214285714285
350.88,350.95,351.07,351.3,351.86,353.79,362.28,371.31,372.75,372.88,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.82601,22.189999999999998,362.9271428571428
350.91,351.0,351.16,351.51,352.5,356.86,368.57,372.56,372.97,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.81567,22.159999999999968,363.80000000000007
350.94,351.06,351.28,351.81,353.62,361.75,371.26,372.85,373.0,373.01,373.01,373.01,373.06,373.07,"1,23E+08","1,23E+09",350,300,650,0.80409,22.129999999999995,364.4807142857143
350.96,351.1,351.36,352.03,354.56,364.64,371.85,372.81,372.89,372.9,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.79671,22.110000000000014,364.78714285714284
350.93,351.04,351.24,351.71,353.19,359.96,370.51,372.68,372.88,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.80685,22.139999999999986,364.2107142857143
350.91,350.99,351.15,351.5,352.43,356.48,368.06,372.39,372.85,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.81572,22.159999999999968,363.6835714285714
350.89,350.96,351.09,351.36,352.01,354.46,364.38,371.8,372.8,372.89,372.9,372.9,373.05,373.07,22500,22650,150,200,350,0.8228,22.180000000000007,363.18285714285713
350.87,350.94,351.05,351.26,351.74,353.31,360.45,370.71,372.7,372.88,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.82883,22.19999999999999,362.70142857142855
350.86,350.91,351.01,351.18,351.55,352.6,357.28,368.87,372.5,372.86,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.83438,22.20999999999998,362.2521428571428
350.85,350.9,350.98,351.12,351.41,352.17,355.2,366.11,372.11,372.83,372.89,372.9,373.05,373.07,22500,22650,150,200,350,0.83912,22.21999999999997,361.8278571428571
